VK ID;ПОЛ;ДАТА РОЖДЕНИЯ;ССЫЛКА НА ПАРТНЁРА;
207243;Ж;26.8.1987;https://vk.com/id2979791;
222345;Ж;26.5.1984;https://vk.com/id13702122;
225322;Ж;19.10.1988;https://vk.com/id3096551;
229653;Ж;26.11.1989;https://vk.com/id49233584;
247537;Ж;3.7.1984;https://vk.com/id685958;
249475;Ж;29.5.1988;https://vk.com/id4071489;
252638;Ж;4.1.1986;https://vk.com/id374888711;
268748;Ж;19.5.1987;https://vk.com/id207997;
274053;Ж;30.1.1986;https://vk.com/id203615;
276542;Ж;16.2.1984;https://vk.com/id8414911;
281937;Ж;13.4.1985;https://vk.com/id41372609;
284022;Ж;12.12.1982;https://vk.com/id5109819;
286552;Ж;22.2.1985;https://vk.com/id323000281;
291988;Ж;24.1.1985;https://vk.com/id196756;
297515;Ж;1.10.1985;https://vk.com/id191166160;
297877;Ж;24.7.1987;https://vk.com/id49165859;
304431;Ж;13.4.1983;https://vk.com/id472218;
312270;Ж;23.4.1989;https://vk.com/id20459218;
315398;Ж;5.10.1987;https://vk.com/id13940057;
316739;Ж;20.3.1983;https://vk.com/id167871;
320313;Ж;20.2.1987;https://vk.com/id23330598;
327908;Ж;26.6.1990;https://vk.com/id240971;
331972;Ж;21.7.1985;https://vk.com/id20503778;
344087;Ж;29.8.1985;https://vk.com/id378154445;
345218;Ж;13.2.1973;https://vk.com/id4077300;
347115;Ж;2.7.1989;https://vk.com/id472885;
349238;Ж;17.5.1983;https://vk.com/id8701960;
351123;Ж;11.8.1988;https://vk.com/id98674477;
353529;Ж;19.3.1990;https://vk.com/id432239;
355894;Ж;13.6.1988;https://vk.com/id18821266;
359636;Ж;30.8.1989;https://vk.com/id23186104;
362709;Ж;28.9.1986;https://vk.com/id505720;
362935;Ж;23.12.1989;https://vk.com/id184215;
368261;Ж;30.4.1990;https://vk.com/id976243;
369939;Ж;22.8.1991;https://vk.com/id353713494;
374396;Ж;15.12.1981;https://vk.com/id1420171;
376660;Ж;22.8.1988;https://vk.com/id480341;
377543;Ж;;https://vk.com/id3114955;
382472;Ж;5.6.1987;https://vk.com/id938994;
383294;Ж;4.3.1991;https://vk.com/id168268730;
388713;Ж;27.5.1975;https://vk.com/id10083225;
393288;Ж;30.11.1988;https://vk.com/id85382519;
393595;Ж;22.5.1985;https://vk.com/id425714;
396797;Ж;8.5.1990;https://vk.com/id1360000;
410869;Ж;15.1.1989;https://vk.com/id52983125;
424554;Ж;29.7.1989;https://vk.com/id2948908;
424628;Ж;20.6.1988;https://vk.com/id865691;
429227;Ж;20.7.1983;;
429876;Ж;25.11.1984;https://vk.com/id3055932;
437561;Ж;24.2.1982;https://vk.com/id258990466;
441048;Ж;14.7.1988;https://vk.com/id8311043;
441371;Ж;15.4.1989;https://vk.com/id3504551;
446956;Ж;1.3.1978;https://vk.com/id2979896;
448055;Ж;25.8.1988;https://vk.com/id5343699;
451974;Ж;14.12.1988;https://vk.com/id5139663;
452548;Ж;11.2.1986;https://vk.com/id42942646;
459714;Ж;29.6.1979;https://vk.com/id459540;
460749;Ж;21.9.1985;https://vk.com/id609724;
463401;Ж;8.6.1986;https://vk.com/id13188460;
464307;Ж;23.4.1987;https://vk.com/id19278871;
479398;Ж;12.8.1985;https://vk.com/id1353438;
486037;Ж;18.11.1986;https://vk.com/id498765;
496327;Ж;11.6.1989;https://vk.com/id9196008;
500002;Ж;30.11.1988;https://vk.com/id2849817;
507852;Ж;6.6.1986;https://vk.com/id40243946;
508571;Ж;5.2.1985;https://vk.com/id3106896;
509746;Ж;25.6.1983;https://vk.com/id444022;
515189;Ж;20.6.1985;https://vk.com/id8233723;
520333;Ж;10.6.1993;https://vk.com/id911919;
523610;Ж;13.5.1982;https://vk.com/id685025;
535659;Ж;24.4.1988;https://vk.com/id890016;
539316;Ж;17.8.1985;https://vk.com/id922194;
549887;Ж;4.2.1971;https://vk.com/id3539062;
556834;Ж;9.4.1987;https://vk.com/id5433892;
573655;Ж;10.4.1983;https://vk.com/id3163983;
577444;Ж;15.9.1987;https://vk.com/id646759;
578289;Ж;7.4.1982;https://vk.com/id15382456;
578694;Ж;24.3.1986;https://vk.com/id48431265;
584567;Ж;27.7.1988;https://vk.com/id100102;
586802;Ж;9.12.1967;https://vk.com/id426388;
587459;Ж;24.7.1986;https://vk.com/id3611001;
593256;Ж;26.12.1989;https://vk.com/id30903588;
594178;Ж;27.7.1989;https://vk.com/id450326;
595061;Ж;5.9.1984;https://vk.com/id482966;
602629;Ж;12.4.1987;https://vk.com/id43318402;
608335;Ж;11.4.1982;https://vk.com/id472351;
608719;Ж;11.1.1978;https://vk.com/id90176553;
614728;Ж;9.8.1990;https://vk.com/id1409971;
618434;Ж;6.8.1979;https://vk.com/id160413854;
621798;Ж;4.3.1986;https://vk.com/id14025805;
634688;Ж;7.2.1973;https://vk.com/id13039716;
637769;Ж;5.10.1984;https://vk.com/id88262569;
642213;Ж;19.9.1983;https://vk.com/id5374708;
647910;Ж;18.8.1986;https://vk.com/id448667;
653170;Ж;2.5.1985;https://vk.com/id3513843;
653472;Ж;11.11.1988;https://vk.com/id481281;
656225;Ж;29.5.1982;https://vk.com/id453537;
664843;Ж;18.8.1984;https://vk.com/id686506;
665939;Ж;12.9.1989;https://vk.com/id188166;
666207;Ж;26.6.1992;https://vk.com/id161503;
676348;Ж;30.5.1988;https://vk.com/id133071824;
676862;Ж;14.1.1989;https://vk.com/id38640351;
678830;Ж;18.7.1988;https://vk.com/id150262052;
679347;Ж;22.3.1986;https://vk.com/id2995095;
682129;Ж;11.12.1989;https://vk.com/id133777498;
685158;Ж;26.7.1985;https://vk.com/id908741;
688710;Ж;13.8.1989;https://vk.com/id2982437;
692494;Ж;3.11.1988;https://vk.com/id3342050;
692870;Ж;13.11.1979;https://vk.com/id962788;
693446;Ж;25.9.1988;https://vk.com/id148083502;
694946;Ж;28.2.1981;https://vk.com/id78422866;
695674;Ж;8.8.1985;https://vk.com/id3133585;
699374;Ж;2.6.1986;https://vk.com/id3005737;
703055;Ж;6.4.1988;https://vk.com/id11334878;
704523;Ж;7.10.1989;https://vk.com/id3205143;
704665;Ж;11.2.1989;https://vk.com/id2934114;
724608;Ж;8.7.1986;https://vk.com/id5133807;
724924;Ж;3.4.1989;https://vk.com/id10900357;
728176;Ж;14.7.1988;https://vk.com/id10238787;
748217;Ж;25.10.1979;https://vk.com/id465059;
751379;Ж;25.6.1986;https://vk.com/id8573290;
764881;Ж;10.4.1982;https://vk.com/id18472093;
766726;Ж;24.1.1993;https://vk.com/id172805513;
777905;Ж;12.11.1987;https://vk.com/id134880869;
790670;Ж;8.11.1981;https://vk.com/id10900142;
794019;Ж;27.2.1984;https://vk.com/id18495577;
799937;Ж;31.8.1982;https://vk.com/id868034;
807950;Ж;7.3.1992;https://vk.com/id638601;
808715;Ж;29.1.1988;https://vk.com/id140268896;
813600;Ж;25.6.1986;https://vk.com/id3301813;
823354;Ж;10.9.1988;https://vk.com/id203284;
824298;Ж;19.9.1985;https://vk.com/id3242843;
829333;Ж;11.3.1978;https://vk.com/id814509;
836555;Ж;2.3.1989;https://vk.com/id59658947;
840295;Ж;8.9.1990;https://vk.com/id223684830;
847798;Ж;26.4.1982;https://vk.com/id477423;
848815;Ж;19.7.1986;https://vk.com/id9638500;
849175;Ж;11.8.1990;https://vk.com/id1429232;
852360;Ж;4.6.1984;https://vk.com/id857541;
853228;Ж;25.4.1987;https://vk.com/id1367958;
859696;Ж;9.10.1988;https://vk.com/id9263263;
866154;Ж;18.11.1989;https://vk.com/id3145438;
872458;Ж;6.1.1985;https://vk.com/id1430252;
874768;Ж;4.9.1984;https://vk.com/id177507;
878835;Ж;19.6.1987;https://vk.com/id503864;
880828;Ж;20.6.1987;https://vk.com/id280289755;
890836;Ж;18.11.1984;https://vk.com/id20158232;
897977;Ж;5.9.1988;https://vk.com/id12849447;
902061;Ж;2.7.1966;https://vk.com/id242706691;
904546;Ж;20.2.1974;https://vk.com/id10156827;
908523;Ж;7.10.1989;https://vk.com/id177976;
913427;Ж;1.3.1987;https://vk.com/id313659707;
915910;Ж;26.6.1986;https://vk.com/id328516005;
924675;Ж;30.1.1984;https://vk.com/id568369161;
930358;Ж;20.6.1981;https://vk.com/id133268433;
936739;Ж;8.4.1966;https://vk.com/id13039450;
939900;Ж;19.4.1988;https://vk.com/id4024887;
940625;Ж;24.7.1988;https://vk.com/id132851185;
945438;Ж;12.11.1983;https://vk.com/id934117;
951859;Ж;28.10.1989;https://vk.com/id3993422;
952819;Ж;20.12.1986;https://vk.com/id3397454;
953361;Ж;13.2.1989;https://vk.com/id38274305;
955636;Ж;21.7.1987;https://vk.com/id473913;
963216;Ж;17.7.1989;https://vk.com/id1389213;
967399;Ж;15.2.1978;https://vk.com/id1322297;
974179;Ж;23.3.1992;https://vk.com/id9684535;
987663;Ж;30.3.1987;https://vk.com/id3348942;
991132;Ж;21.7.1989;https://vk.com/id168521060;
996218;Ж;9.12.1989;https://vk.com/id203527;
997735;Ж;19.6.1977;https://vk.com/id3184825;
1001922;Ж;2.4.1990;https://vk.com/id432638453;
1003583;Ж;30.3.1977;https://vk.com/id1429966;
1004954;Ж;27.2.1984;https://vk.com/id5095670;
1009272;Ж;12.10.1983;https://vk.com/id15357640;
1010162;Ж;15.8.1988;https://vk.com/id88475849;
1015720;Ж;25.8.1987;https://vk.com/id4027086;
1016533;Ж;8.8.1977;https://vk.com/id952960;
1025987;Ж;22.4.1986;https://vk.com/id5403758;
1027036;Ж;23.2.1984;https://vk.com/id2995852;
1031509;Ж;28.5.1979;https://vk.com/id1360334;
1034603;Ж;16.11.1985;https://vk.com/id3923009;
1035914;Ж;2.4.1980;https://vk.com/id93344130;
1052658;Ж;30.3.1983;https://vk.com/id958803;
1057796;Ж;12.3.1989;https://vk.com/id922786;
1075720;Ж;16.4.1984;https://vk.com/id182847182;
1087402;Ж;18.2.1975;https://vk.com/id90459652;
1092872;Ж;7.10.1981;https://vk.com/id18234516;
1094625;Ж;21.4.1983;https://vk.com/id929863;
1098165;Ж;25.11.1983;https://vk.com/id243303056;
1099100;Ж;7.6.1985;https://vk.com/id3186470;
1103225;Ж;16.5.1988;https://vk.com/id138505349;
1105545;Ж;20.9.1986;https://vk.com/id10162832;
1106266;Ж;12.4.1984;https://vk.com/id908116;
1111643;Ж;16.12.1984;https://vk.com/id865295;
1121965;Ж;29.9.1980;https://vk.com/id3163808;
1122108;Ж;24.1.1989;https://vk.com/id3578853;
1124094;Ж;8.5.1989;https://vk.com/id291234007;
1125196;Ж;5.10.1985;https://vk.com/id4068653;
1128936;Ж;7.3.1982;https://vk.com/id203744481;
1129756;Ж;11.10.1984;https://vk.com/id90345;
1129967;Ж;4.1.1968;https://vk.com/id5160448;
1130982;Ж;4.10.1982;https://vk.com/id639838;
1134278;Ж;14.3.1992;https://vk.com/id3299609;
1140368;Ж;4.5.1986;https://vk.com/id385210251;
1142592;Ж;18.3.1986;https://vk.com/id3071152;
1143915;Ж;20.11.1979;https://vk.com/id29941807;
1144744;Ж;26.5.1981;https://vk.com/id148095571;
1149600;Ж;10.3.1981;https://vk.com/id3278546;
1150723;Ж;12.10.1979;https://vk.com/id33972797;
1156124;Ж;11.6.1988;https://vk.com/id3133378;
1159159;Ж;29.11.1986;https://vk.com/id3119665;
1161120;Ж;21.5.1990;https://vk.com/id343025880;
1165574;Ж;21.5.1980;https://vk.com/id123756217;
1166691;Ж;10.6.1989;https://vk.com/id3314049;
1168857;Ж;7.6.1984;https://vk.com/id880449;
1170216;Ж;20.5.1986;https://vk.com/id68691756;
1174488;Ж;23.10.1989;https://vk.com/id43021659;
1186084;Ж;4.12.1961;https://vk.com/id3292963;
1193705;Ж;4.5.1985;https://vk.com/id9161585;
1194628;Ж;2.4.1986;https://vk.com/id95269;
1194882;Ж;26.9.1965;https://vk.com/id395199672;
1196587;Ж;5.7.1982;https://vk.com/id25130005;
1209035;Ж;3.5.1989;https://vk.com/id3191323;
1210928;Ж;13.2.1984;https://vk.com/id3195938;
1215301;Ж;26.8.1984;https://vk.com/id1391883;
1222632;Ж;31.1.1988;https://vk.com/id882062;
1224050;Ж;17.1.1987;https://vk.com/id21324660;
1231277;Ж;13.6.1982;https://vk.com/id860214;
1248934;Ж;26.8.1989;https://vk.com/id646715;
1250219;Ж;7.7.1988;https://vk.com/id69548308;
1257329;Ж;23.8.1991;https://vk.com/id2849549;
1258601;Ж;31.10.1987;https://vk.com/id13588391;
1266227;Ж;14.11.1986;https://vk.com/id3562299;
1272327;Ж;21.6.1985;https://vk.com/id12925139;
1273263;Ж;18.8.1985;https://vk.com/id3970630;
1273891;Ж;23.3.1990;https://vk.com/id19879068;
1275556;Ж;8.4.1990;https://vk.com/id48343592;
1275690;Ж;25.1.1981;https://vk.com/id103735858;
1276156;Ж;5.12.1989;https://vk.com/id875126;
1278103;Ж;1.7.1980;https://vk.com/id470029;
1290030;Ж;10.2.1971;https://vk.com/id3235237;
1290226;Ж;14.12.1983;https://vk.com/id58724115;
1296015;Ж;23.4.1991;https://vk.com/id5455950;
1300749;Ж;27.1.1985;https://vk.com/id163024842;
1301260;Ж;10.10.1988;https://vk.com/id33358618;
1304871;Ж;4.4.1982;https://vk.com/id82975916;
1308691;Ж;18.10.1987;https://vk.com/id33022292;
1314838;Ж;22.4.1987;https://vk.com/id933733;
1315654;Ж;29.9.1983;https://vk.com/id142760391;
1317415;Ж;29.5.1984;https://vk.com/id15352421;
1321290;Ж;21.3.1983;https://vk.com/id504826;
1323344;Ж;11.2.1989;https://vk.com/id5335606;
1323746;Ж;12.4.1987;https://vk.com/id9684207;
1329803;Ж;5.5.1987;https://vk.com/id11381557;
1330308;Ж;22.6.1988;https://vk.com/id962911;
1333391;Ж;19.8.1975;https://vk.com/id1333190;
1342345;Ж;15.10.1973;https://vk.com/id1413145;
1346858;Ж;22.9.1984;https://vk.com/id258401287;
1349914;Ж;11.3.1986;https://vk.com/id25095452;
1356936;Ж;21.5.1983;https://vk.com/id19557332;
1358708;Ж;3.8.1985;https://vk.com/id954883;
1359459;Ж;19.6.1990;https://vk.com/id3085640;
1363969;Ж;21.5.1981;https://vk.com/id88397661;
1365324;Ж;28.6.1986;https://vk.com/id9199661;
1365382;Ж;11.1.1984;https://vk.com/id14078995;
1365481;Ж;8.4.1986;https://vk.com/id958735;
1369548;Ж;12.7.1968;https://vk.com/id9493953;
1374838;Ж;27.6.1986;https://vk.com/id8250258;
1376017;Ж;5.4.1989;https://vk.com/id3352677;
1389091;Ж;4.5.1980;https://vk.com/id1379929;
1389297;Ж;1.3.1971;https://vk.com/id1386216;
1389481;Ж;28.10.1981;https://vk.com/id506529;
1392125;Ж;16.6.1990;https://vk.com/id25433046;
1394130;Ж;4.4.1985;https://vk.com/id8514461;
1394314;Ж;13.7.1985;https://vk.com/id1351625;
1394919;Ж;13.2.1990;https://vk.com/id10482523;
1395186;Ж;20.7.1985;https://vk.com/id3017557;
1398524;Ж;26.2.1981;https://vk.com/id1339318;
1398862;Ж;21.12.1968;https://vk.com/id93051980;
1405775;Ж;9.4.1987;https://vk.com/id468065;
1406371;Ж;4.11.1984;https://vk.com/id8507721;
1407245;Ж;7.5.1983;https://vk.com/id52979488;
1407738;Ж;26.6.1987;https://vk.com/id13179939;
1417433;Ж;10.3.1987;https://vk.com/id85075;
1427128;Ж;6.3.1983;https://vk.com/id12964059;
1428185;Ж;16.8.1987;https://vk.com/id23094136;
1432006;Ж;6.3.1988;https://vk.com/id3998007;
1438362;Ж;7.5.1985;https://vk.com/id3001751;
1444625;Ж;30.3.1963;https://vk.com/id24087187;
1454354;Ж;25.1.1974;https://vk.com/id98434821;
1456986;Ж;28.8.1985;https://vk.com/id100028429;
1457698;Ж;24.11.1988;https://vk.com/id478996;
1458939;Ж;12.2.1976;https://vk.com/id3522909;
1464776;Ж;9.7.1989;https://vk.com/id63987508;
1468315;Ж;22.6.1989;https://vk.com/id259070055;
1481516;Ж;20.11.1965;https://vk.com/id258398367;
1483441;Ж;20.8.1985;https://vk.com/id978660;
1491442;Ж;27.9.1980;https://vk.com/id814676;
1491806;Ж;21.10.1992;https://vk.com/id3250384;
1492259;Ж;15.2.1970;https://vk.com/id10508684;
1492939;Ж;21.12.1988;https://vk.com/id2856015;
1495577;Ж;16.11.1988;https://vk.com/id28472015;
1496556;Ж;29.9.1987;https://vk.com/id78283037;
1499178;Ж;9.11.1985;https://vk.com/id40925022;
1502123;Ж;11.3.1984;https://vk.com/id4021988;
1503158;Ж;29.1.1975;https://vk.com/id3977629;
1505301;Ж;2.10.1988;https://vk.com/id4031306;
1506195;Ж;3.8.1988;https://vk.com/id14021892;
1506839;Ж;13.6.1985;https://vk.com/id3946046;
1507645;Ж;27.8.1973;https://vk.com/id3982211;
1507859;Ж;17.5.1990;https://vk.com/id4003383;
1523676;Ж;10.11.1975;https://vk.com/id1425828;
1526542;Ж;11.12.1982;https://vk.com/id8406511;
1551569;Ж;19.3.1980;https://vk.com/id262984769;
1559980;Ж;1.3.1986;https://vk.com/id895961;
1564107;Ж;12.8.1989;https://vk.com/id43279332;
1573008;Ж;11.6.1989;https://vk.com/id5414453;
1579864;Ж;20.5.1986;https://vk.com/id8585482;
1585730;Ж;28.1.1991;https://vk.com/id3088480;
1586941;Ж;12.3.1982;https://vk.com/id1344477;
1591015;Ж;29.5.1983;https://vk.com/id30159895;
1596359;Ж;1.6.1988;https://vk.com/id3523784;
1600641;Ж;26.3.1986;https://vk.com/id4014170;
1605458;Ж;2.11.1986;https://vk.com/id68571613;
1606612;Ж;21.6.1987;https://vk.com/id863390;
1611205;Ж;3.4.1985;https://vk.com/id463459;
1614667;Ж;2.9.1974;https://vk.com/id484557;
1614706;Ж;11.3.1981;https://vk.com/id14008330;
1631779;Ж;20.12.1978;https://vk.com/id5372440;
1631903;Ж;25.12.1980;https://vk.com/id1370189;
1632759;Ж;19.6.1990;https://vk.com/id190755173;
1635305;Ж;22.11.1990;https://vk.com/id18724996;
1644294;Ж;9.7.1986;https://vk.com/id917037;
1644830;Ж;23.10.1985;https://vk.com/id221460;
1651146;Ж;20.11.1987;https://vk.com/id3251389;
1652081;Ж;20.6.1985;https://vk.com/id164990678;
1655953;Ж;4.9.1984;https://vk.com/id1424207;
1660850;Ж;22.5.1990;https://vk.com/id3584458;
1662560;Ж;2.10.1985;https://vk.com/id8786518;
1666345;Ж;24.6.1965;https://vk.com/id8621304;
1667033;Ж;15.11.1982;https://vk.com/id31443446;
1672318;Ж;4.1.1988;https://vk.com/id69576161;
1673216;Ж;23.11.1973;https://vk.com/id20494771;
1673913;Ж;1.9.1986;https://vk.com/id3566267;
1674648;Ж;29.9.1985;https://vk.com/id52960091;
1679482;Ж;6.11.1983;https://vk.com/id25338691;
1687815;Ж;22.3.1991;https://vk.com/id158330263;
1690858;Ж;14.5.1983;https://vk.com/id38501949;
1693587;Ж;1.11.1984;https://vk.com/id5475487;
1696831;Ж;16.6.1982;https://vk.com/id3497899;
1706556;Ж;21.6.1989;https://vk.com/id3935948;
1707308;Ж;9.12.1988;https://vk.com/id118285269;
1711124;Ж;31.1.1986;https://vk.com/id162829689;
1712927;Ж;6.3.1989;https://vk.com/id49874441;
1715279;Ж;20.3.1978;https://vk.com/id209469791;
1724177;Ж;4.7.1970;https://vk.com/id30905306;
1727636;Ж;17.1.1989;https://vk.com/id2888935;
1728228;Ж;3.8.1979;https://vk.com/id9495281;
1744361;Ж;31.8.1985;https://vk.com/id10498562;
1764624;Ж;20.10.1988;https://vk.com/id2962433;
1772218;Ж;25.10.1988;https://vk.com/id8441977;
1774183;Ж;8.2.1990;https://vk.com/id4024079;
1777781;Ж;20.11.1987;https://vk.com/id10093358;
1784694;Ж;18.7.1985;https://vk.com/id44006106;
1789030;Ж;29.11.1983;https://vk.com/id83221566;
1793206;Ж;1.11.1985;https://vk.com/id3217099;
1796939;Ж;11.10.1990;https://vk.com/id95815;
1802343;Ж;31.12.1987;https://vk.com/id450713289;
1809986;Ж;1.2.1983;https://vk.com/id2994525;
1813270;Ж;17.5.1971;https://vk.com/id443923;
1816281;Ж;12.4.1986;https://vk.com/id1333654;
1829742;Ж;2.5.1987;https://vk.com/id8631752;
1846119;Ж;16.9.1986;https://vk.com/id198298317;
1846948;Ж;2.9.1985;https://vk.com/id8770758;
1847043;Ж;3.6.1985;https://vk.com/id2948092;
1851028;Ж;23.7.1987;https://vk.com/id8710630;
1851365;Ж;10.9.1987;https://vk.com/id273271179;
1855795;Ж;2.7.1986;https://vk.com/id13054260;
1861495;Ж;3.5.1990;https://vk.com/id2960744;
1867345;Ж;15.4.1976;https://vk.com/id1436786;
1870490;Ж;29.10.1986;https://vk.com/id15341558;
1870610;Ж;5.4.1970;https://vk.com/id69599667;
1872950;Ж;28.5.1993;https://vk.com/id143663184;
1876493;Ж;27.9.1975;https://vk.com/id155121337;
1880140;Ж;16.8.1988;https://vk.com/id10309650;
1881769;Ж;1.4.1983;https://vk.com/id9660102;
1886975;Ж;18.1.1979;https://vk.com/id523064724;
1888007;Ж;23.5.1986;https://vk.com/id242295;
1890939;Ж;9.9.1981;https://vk.com/id3040465;
1895161;Ж;6.2.1985;https://vk.com/id18533853;
1900390;Ж;16.10.1961;https://vk.com/id205030836;
1911694;Ж;25.6.1984;https://vk.com/id321216887;
1912531;Ж;30.9.1981;https://vk.com/id23529226;
1915241;Ж;15.1.1980;https://vk.com/id53321786;
1919578;Ж;25.5.1990;https://vk.com/id13561972;
1920831;Ж;9.9.1986;https://vk.com/id138604273;
1922731;Ж;3.10.1988;https://vk.com/id20952318;
1926657;Ж;27.11.1986;https://vk.com/id484853;
1930975;Ж;3.8.1993;https://vk.com/id388475088;
1936941;Ж;5.4.1983;https://vk.com/id13302461;
1937163;Ж;11.7.1985;https://vk.com/id925207;
1939067;Ж;17.5.1977;https://vk.com/id5420898;
1940040;Ж;4.4.1987;https://vk.com/id3375114;
1944763;Ж;7.3.1981;https://vk.com/id1419529;
1956385;Ж;25.5.1987;https://vk.com/id3318580;
1960962;Ж;21.8.1984;https://vk.com/id24013696;
1963500;Ж;11.11.1974;https://vk.com/id402962535;
1966360;Ж;12.9.1974;https://vk.com/id8174086;
1969848;Ж;25.1.1986;https://vk.com/id3184371;
1971872;Ж;12.8.1969;https://vk.com/id882593;
1972204;Ж;5.4.1993;https://vk.com/id292906522;
1973633;Ж;19.9.1975;https://vk.com/id68416213;
1977445;Ж;7.3.1987;https://vk.com/id221202195;
1983016;Ж;21.11.1986;https://vk.com/id646997;
1990189;Ж;24.11.1983;https://vk.com/id73364296;
1997570;Ж;7.7.1980;https://vk.com/id529446746;
2004737;Ж;11.5.1988;https://vk.com/id5400810;
2007957;Ж;6.6.1989;https://vk.com/id3935060;
2007988;Ж;11.5.1981;https://vk.com/id3317848;
2012131;Ж;14.8.1991;https://vk.com/id172684865;
2018142;Ж;15.9.1968;https://vk.com/id888590;
2020944;Ж;11.12.1985;https://vk.com/id878007;
2022083;Ж;10.5.1984;https://vk.com/id2986968;
2024695;Ж;2.1.1989;https://vk.com/id20455598;
2036494;Ж;26.9.1987;https://vk.com/id9213254;
2036505;Ж;23.6.1983;https://vk.com/id30691732;
2050419;Ж;16.2.1980;https://vk.com/id916360;
2050844;Ж;17.9.1983;https://vk.com/id35093615;
2058765;Ж;5.12.1988;https://vk.com/id8487279;
2060077;Ж;23.8.1986;https://vk.com/id170232848;
2067213;Ж;1.8.1992;https://vk.com/id173086;
2071892;Ж;13.11.1979;https://vk.com/id3306130;
2072732;Ж;12.6.1988;https://vk.com/id2903031;
2089607;Ж;4.1.1976;https://vk.com/id13123261;
2090279;Ж;3.3.1985;https://vk.com/id1400088;
2097118;Ж;3.8.1988;https://vk.com/id8401295;
2107014;Ж;11.9.1985;https://vk.com/id3231287;
2109048;Ж;29.5.1977;https://vk.com/id879615;
2116181;Ж;24.8.1990;https://vk.com/id9946382;
2118886;Ж;5.8.1987;https://vk.com/id20427020;
2141016;Ж;19.10.1982;https://vk.com/id963636;
2148482;Ж;25.8.1991;https://vk.com/id251233335;
2154970;Ж;9.1.1984;https://vk.com/id48742864;
2158996;Ж;22.3.1982;https://vk.com/id89197084;
2163243;Ж;7.11.1987;https://vk.com/id78426931;
2165598;Ж;22.3.1989;https://vk.com/id2989241;
2167771;Ж;6.3.1989;https://vk.com/id19879804;
2171599;Ж;22.5.1990;https://vk.com/id3068826;
2174335;Ж;25.8.1983;https://vk.com/id1361904;
2176601;Ж;29.7.1982;https://vk.com/id81417125;
2182033;Ж;19.1.1983;https://vk.com/id241713;
2186541;Ж;14.6.1989;https://vk.com/id13518777;
2190858;Ж;1.9.1988;https://vk.com/id863018;
